record_id,date,property_type,location,competitor_price,dynamic_price,demand_forecast,available_units,units_sold,revenue,resource_utilization,customer_id,customer_age,customer_gender,loyalty_tier,booking_channel,booking_lead_time_days,segment,campaign_id,promo_sent,promo_response,promo_click_rate,sentiment_score,ancillary_purchase,avg_spend_on_site,staff_hours,maintenance_flag,energy_consumption,delay_minutes,risk_level,route_distance_km,flight_speed_knots,fdm_anomaly_flag
866,2024-12-09,Flight,DXB,657.78,844.81,0.78,125,99,83636.19,0.792,47108,43,F,Silver,Corporate,100,Business,CAMP_A,True,False,0.22,0.89,False,25.08,29.68,False,2237.76,2.74,Low,6614.0,867.51,False
867,2024-11-19,Hotel,JFK,180.91,222.67,0.73,211,152,33845.84,0.72,23699,55,F,None,Agent,106,Business,CAMP_A,True,False,0.5,-0.36,True,62.29,6.38,False,167.74,6.54,Low,,,
868,2024-06-14,Hotel,HKG,196.6,246.78,0.76,241,181,44667.18,0.751,14660,63,F,Platinum,OTA,34,Leisure,NONE,False,False,0.0,0.81,True,124.2,10.51,False,192.97,1.98,Low,,,
869,2024-07-30,Hotel,SYD,233.23,307.41,0.82,272,221,67937.61,0.812,34330,23,F,None,OTA,23,Leisure,CAMP_A,True,False,0.03,0.45,False,4.91,7.52,False,145.33,13.07,Low,,,
870,2024-12-20,Flight,DXB,300.67,371.83,0.74,332,240,89239.2,0.723,26280,55,M,Gold,Agent,79,Leisure,NONE,False,False,0.0,-0.49,False,76.66,28.64,False,1750.18,37.75,Low,2891.0,882.1,False
871,2024-10-24,Flight,JFK,413.23,576.21,0.89,364,322,185539.62,0.885,11855,65,F,Silver,Agent,14,Business,CAMP_A,True,True,0.46,0.54,False,9.28,23.21,False,2169.32,17.31,Low,2985.0,898.04,False
872,2024-09-28,Flight,HKG,427.14,558.87,0.81,270,217,121274.79,0.804,12404,65,M,None,OTA,52,Business,CAMP_A,True,True,0.33,-0.1,False,31.66,25.39,True,1982.43,44.66,Low,4231.0,956.17,False
873,2024-02-11,Hotel,SIN,221.52,322.18,0.95,138,135,43494.3,0.978,39089,31,F,None,Corporate,0,Other,CAMP_B,True,False,0.3,-0.39,True,110.52,8.86,False,150.23,1.94,Low,,,
874,2024-01-30,Hotel,LHR,86.48,110.2,0.77,170,131,14436.2,0.771,46423,59,F,Silver,Agent,119,Leisure,CAMP_B,True,False,0.5,0.94,False,54.23,6.82,False,197.99,3.31,Low,,,
875,2024-12-23,Hotel,LHR,205.98,246.04,0.69,259,182,44779.28,0.703,34867,23,M,Gold,Agent,54,Family,CAMP_A,True,True,0.47,0.55,True,145.21,7.37,False,149.94,15.65,Low,,,
876,2024-10-27,Hotel,DXB,232.52,250.06,0.58,108,62,15503.72,0.574,23586,41,M,None,Direct,7,Business,CAMP_B,True,True,0.11,0.13,False,51.63,6.64,False,127.97,1.87,Medium,,,
877,2024-09-16,Hotel,SIN,245.06,331.62,0.85,99,83,27524.46,0.838,42481,52,F,Gold,OTA,110,Leisure,CAMP_B,True,False,0.44,-1.16,True,21.69,10.35,True,158.27,28.56,Low,,,
878,2024-04-02,Hotel,CDG,100.57,133.37,0.83,258,212,28274.44,0.822,33844,50,M,None,Agent,118,Leisure,CAMP_C,True,False,0.59,0.11,False,63.78,11.04,False,135.41,1.92,Medium,,,
879,2024-05-26,Hotel,JFK,135.63,136.44,0.51,117,60,8186.4,0.513,31857,62,M,None,OTA,53,Business,NONE,False,False,0.0,-0.58,True,10.29,9.07,False,228.73,11.14,Low,,,
880,2024-10-03,Flight,SIN,425.67,569.64,0.84,184,152,86585.28,0.826,36659,61,M,None,Agent,103,Business,CAMP_B,True,False,0.19,0.05,True,2.67,25.63,False,1641.87,67.64,Low,11453.0,792.1,False
881,2024-10-28,Hotel,DXB,223.04,279.11,0.75,177,133,37121.63,0.751,42243,48,M,None,OTA,8,Leisure,NONE,False,False,0.0,-0.04,False,111.96,9.96,False,196.57,3.57,Low,,,
882,2024-05-19,Hotel,CDG,202.35,265.61,0.81,183,143,37982.23,0.781,10174,68,F,Gold,OTA,0,Business,NONE,False,False,0.0,-0.12,False,76.96,11.52,False,125.62,15.81,Medium,,,
883,2024-06-05,Flight,HKG,619.97,767.41,0.74,152,115,88252.15,0.757,42734,26,M,Gold,OTA,64,Family,NONE,False,False,0.0,0.35,False,26.21,23.38,False,2278.12,21.24,Medium,7330.0,927.13,False
884,2024-07-15,Hotel,LHR,249.6,277.14,0.61,204,122,33811.08,0.598,15417,28,M,Gold,Corporate,52,Leisure,CAMP_C,True,False,0.44,-0.4,False,45.93,10.4,False,191.88,10.97,Low,,,
885,2024-10-24,Hotel,JFK,46.22,65.92,0.93,205,193,12722.56,0.941,39669,61,F,None,OTA,83,Other,CAMP_A,True,False,0.01,0.27,False,30.02,9.53,False,146.68,17.67,High,,,
886,2024-02-23,Flight,JFK,507.19,673.16,0.83,127,104,70008.64,0.819,33060,63,F,Silver,Corporate,64,Business,CAMP_B,True,True,0.33,0.4,False,72.77,33.25,False,2301.05,4.22,Low,2084.0,869.37,False
887,2024-03-28,Hotel,HKG,276.4,345.41,0.75,119,88,30396.08,0.739,37123,55,M,Silver,Agent,62,Leisure,CAMP_A,True,False,0.07,0.37,False,86.96,7.16,False,123.3,0.76,Low,,,
888,2024-02-08,Hotel,LHR,155.84,167.96,0.58,122,73,12261.08,0.598,20590,64,M,None,OTA,34,Leisure,CAMP_A,True,False,0.49,0.0,True,74.75,7.58,False,218.02,21.3,Medium,,,
889,2024-09-15,Flight,SIN,576.92,768.22,0.83,394,328,251976.16,0.832,28504,19,M,None,Agent,23,Business,NONE,False,False,0.0,-0.25,False,58.47,26.24,False,1670.84,7.35,Medium,6742.0,900.31,False
890,2024-07-28,Hotel,LHR,259.97,362.69,0.9,246,215,77978.35,0.874,19970,37,F,None,Direct,44,Leisure,CAMP_A,True,False,0.43,0.94,False,92.37,6.71,False,135.55,7.77,Low,,,
891,2024-08-25,Hotel,LHR,252.87,277.03,0.6,285,171,47372.13,0.6,11871,44,M,None,Agent,72,Leisure,NONE,False,False,0.0,-0.16,True,44.18,6.26,False,202.92,6.69,Low,,,
892,2024-04-20,Hotel,SYD,154.9,210.36,0.86,152,131,27557.16,0.862,22369,53,F,None,Direct,72,Leisure,CAMP_B,True,False,0.4,-0.5,False,113.22,11.75,False,144.72,7.26,Low,,,
893,2024-01-18,Flight,LHR,751.18,838.82,0.62,156,96,80526.72,0.615,32189,47,F,Gold,Direct,69,Business,NONE,False,False,0.0,0.58,False,90.55,29.63,False,1994.37,18.26,Medium,9592.0,984.15,False
894,2024-11-24,Hotel,HKG,253.99,397.4,1.06,127,127,50469.8,1.0,47979,44,M,Platinum,Direct,106,Business,CAMP_B,True,False,0.52,-0.01,False,71.25,6.66,False,160.44,7.74,Low,,,
895,2024-01-27,Hotel,LHR,138.24,138.41,0.5,75,40,5536.4,0.533,40034,63,F,None,Direct,12,Leisure,CAMP_B,True,True,0.16,0.49,False,23.37,7.53,False,190.98,1.62,Low,,,
896,2024-06-20,Flight,JFK,183.89,246.95,0.84,336,279,68899.05,0.83,45767,24,F,Platinum,Direct,14,Leisure,CAMP_A,True,False,0.21,-0.26,True,59.31,28.33,False,1776.9,19.07,Low,14073.0,810.45,False
897,2024-10-22,Hotel,DXB,284.41,394.11,0.89,87,81,31922.91,0.931,11352,51,F,None,Direct,120,Leisure,CAMP_C,True,False,0.53,-0.13,False,49.18,7.4,False,139.42,22.45,Low,,,
898,2024-01-08,Flight,DXB,459.34,696.09,1.02,361,361,251288.49,1.0,35935,31,F,Silver,Agent,46,Leisure,CAMP_B,True,False,0.33,-0.49,True,58.79,42.4,False,2052.2,20.88,Low,390.0,976.22,False
899,2024-11-18,Hotel,LHR,166.95,227.21,0.86,110,90,20448.9,0.818,25900,26,M,Silver,OTA,118,Leisure,CAMP_B,True,False,0.22,0.27,True,182.99,7.56,False,141.29,4.18,Medium,,,
900,2024-10-25,Flight,DXB,226.95,272.12,0.7,141,95,25851.4,0.674,45210,39,M,Platinum,Agent,6,Leisure,CAMP_A,True,False,0.26,0.71,True,56.57,26.75,False,2138.04,3.85,Low,7701.0,857.67,False
901,2024-07-12,Hotel,CDG,287.27,433.37,1.01,227,227,98374.99,1.0,45691,31,F,Silver,OTA,16,Other,CAMP_A,True,False,0.51,0.38,True,24.98,6.46,False,158.91,2.38,Medium,,,
902,2024-03-29,Flight,DXB,398.54,508.3,0.78,240,184,93527.2,0.767,26488,21,F,None,Direct,68,Leisure,CAMP_A,True,False,0.37,-0.24,False,16.08,33.71,False,2009.98,7.76,Medium,601.0,902.83,False
903,2024-03-05,Flight,HKG,556.88,509.15,0.41,252,106,53969.9,0.421,13099,26,M,None,Corporate,63,Leisure,CAMP_C,True,False,0.2,0.65,False,89.27,38.12,True,1476.02,5.16,Medium,8290.0,912.91,False
904,2024-04-26,Flight,DXB,215.81,296.0,0.87,138,119,35224.0,0.862,20107,36,M,Gold,OTA,100,Other,NONE,False,False,0.0,0.2,False,12.26,31.17,False,1745.66,31.1,Medium,2616.0,783.85,False
905,2024-08-09,Hotel,DXB,204.49,249.45,0.72,269,195,48642.75,0.725,23512,24,M,Gold,Agent,55,Leisure,CAMP_A,True,False,0.35,0.58,True,155.73,11.18,False,187.01,0.96,Medium,,,
906,2024-11-07,Hotel,CDG,252.04,373.25,0.98,264,255,95178.75,0.966,12053,41,M,None,Corporate,43,Business,CAMP_B,True,False,0.16,-0.43,False,26.27,8.54,False,126.04,11.89,Low,,,
907,2024-10-02,Hotel,JFK,241.78,286.72,0.69,174,121,34693.12,0.695,49945,56,F,Platinum,Direct,25,Business,CAMP_A,True,False,0.41,-1.04,True,41.7,9.3,False,178.49,11.07,Medium,,,
908,2024-10-18,Flight,SYD,559.95,713.78,0.77,179,140,99929.2,0.782,27920,57,M,Silver,Corporate,5,Leisure,CAMP_A,True,True,0.53,-0.27,False,16.77,26.84,False,1769.12,26.78,Low,12433.0,830.65,False
909,2024-12-24,Hotel,LHR,116.33,164.21,0.91,211,192,31528.32,0.91,24521,57,M,Silver,Agent,71,Family,NONE,False,False,0.0,-0.37,False,130.15,8.05,True,157.45,5.29,Low,,,
910,2024-09-09,Flight,JFK,356.7,376.27,0.55,250,138,51925.26,0.552,25858,35,F,Silver,Agent,82,Family,NONE,False,False,0.0,-0.31,False,38.21,30.65,False,2416.2,7.34,Low,3354.0,890.03,False
911,2024-04-02,Hotel,DXB,236.21,307.79,0.8,257,201,61865.79,0.782,19921,44,F,Platinum,OTA,43,Leisure,NONE,False,False,0.0,0.44,True,53.47,5.84,False,75.98,21.62,Medium,,,
912,2024-12-09,Flight,SYD,374.86,441.44,0.68,278,191,84315.04,0.687,36436,54,F,Silver,Agent,53,Leisure,CAMP_A,True,True,0.43,-0.05,True,8.09,26.85,True,1905.18,1.85,Low,1234.0,849.55,False
913,2024-04-27,Hotel,SYD,178.53,188.9,0.56,260,147,27768.3,0.565,19718,48,M,Platinum,Corporate,21,Leisure,CAMP_B,True,False,0.55,0.4,True,64.86,11.23,False,144.13,28.95,Medium,,,
914,2024-09-22,Hotel,CDG,181.77,240.3,0.82,243,203,48780.9,0.835,25016,67,M,None,OTA,10,Leisure,CAMP_A,True,False,0.17,-0.36,True,14.68,7.51,False,115.18,5.63,Low,,,
915,2024-06-15,Flight,SIN,662.14,846.34,0.78,254,201,170114.34,0.791,28791,47,F,None,OTA,35,Business,CAMP_A,True,True,0.18,0.71,True,2.33,24.28,False,2244.9,34.57,Low,13121.0,927.44,False
916,2024-09-03,Hotel,CDG,311.41,387.91,0.75,140,106,41118.46,0.757,33756,40,F,None,Agent,27,Business,CAMP_C,True,False,0.59,0.08,True,83.17,7.17,False,120.11,7.34,Medium,,,
917,2024-09-30,Hotel,HKG,224.81,315.61,0.9,273,241,76062.01,0.883,26870,60,F,None,OTA,97,Leisure,CAMP_A,True,False,0.51,-0.65,False,97.53,4.34,False,128.78,5.05,Low,,,
918,2024-08-02,Flight,CDG,633.69,738.22,0.66,266,176,129926.72,0.662,18878,40,F,Silver,Corporate,89,Family,NONE,False,False,0.0,-0.41,True,63.13,29.82,False,1798.59,41.09,Medium,4989.0,921.59,False
919,2024-03-26,Flight,HKG,393.47,445.06,0.63,229,145,64533.7,0.633,20061,51,M,Silver,Agent,79,Leisure,NONE,False,False,0.0,-0.11,False,41.78,31.87,False,1796.14,22.37,Low,11856.0,821.28,True
920,2024-10-09,Hotel,JFK,162.41,182.01,0.62,81,52,9464.52,0.642,22932,35,M,None,Agent,40,Leisure,NONE,False,False,0.0,0.13,True,100.18,8.3,False,176.65,1.81,Low,,,
921,2024-04-28,Flight,CDG,591.32,609.18,0.53,177,97,59090.46,0.548,32055,48,M,None,OTA,23,Other,CAMP_B,True,False,0.25,0.01,False,155.13,24.37,False,1448.78,4.12,Low,11318.0,879.7,False
922,2024-06-12,Flight,DXB,396.85,453.08,0.64,207,129,58447.32,0.623,48660,29,M,None,OTA,21,Business,CAMP_B,True,True,0.58,-0.57,False,70.86,21.68,False,1567.62,21.4,Low,6787.0,835.05,False
923,2024-11-12,Hotel,LHR,175.72,201.02,0.64,132,81,16282.62,0.614,35363,43,F,None,Corporate,78,Leisure,NONE,False,False,0.0,-0.29,False,101.63,5.67,False,150.61,3.65,Low,,,
924,2024-03-01,Hotel,HKG,248.45,340.2,0.87,92,80,27216.0,0.87,43221,63,M,None,Direct,90,Other,CAMP_B,True,True,0.47,0.14,True,38.2,3.31,False,220.42,0.81,Medium,,,
925,2024-06-17,Flight,DXB,683.5,591.23,0.37,140,50,29561.5,0.357,19072,58,M,None,Agent,7,Business,CAMP_A,True,False,0.03,0.98,True,180.22,30.78,False,2396.16,19.51,Low,5599.0,862.42,False
926,2024-08-03,Hotel,DXB,275.01,314.83,0.64,249,159,50057.97,0.639,39585,64,M,None,Direct,33,Business,CAMP_A,True,False,0.56,-1.02,False,49.88,7.29,False,175.22,4.46,Medium,,,
927,2024-04-05,Hotel,SYD,166.87,242.26,0.95,127,118,28586.68,0.929,33655,66,F,Gold,Direct,79,Business,CAMP_C,True,False,0.23,-0.26,True,42.13,7.78,False,167.12,2.4,Low,,,
928,2024-06-23,Hotel,SIN,210.07,266.47,0.77,148,117,31176.99,0.791,39721,62,M,Silver,Agent,53,Business,CAMP_B,True,False,0.52,-0.48,False,64.74,7.9,False,194.71,5.1,High,,,
929,2024-11-04,Hotel,HKG,180.91,219.94,0.72,295,214,47067.16,0.725,30153,53,M,Gold,Direct,71,Leisure,NONE,False,False,0.0,0.16,True,169.04,8.61,False,209.37,7.33,Medium,,,
930,2024-02-07,Hotel,CDG,124.44,171.6,0.88,76,66,11325.6,0.868,45623,69,M,None,OTA,48,Business,CAMP_B,True,False,0.46,0.15,False,44.52,6.95,False,115.71,0.28,Low,,,
931,2024-01-20,Hotel,DXB,149.2,180.26,0.71,201,146,26317.96,0.726,17818,21,F,Silver,Agent,112,Business,CAMP_A,True,False,0.45,-0.15,True,42.64,7.09,False,136.26,5.88,Low,,,
932,2024-10-09,Flight,DXB,486.65,622.74,0.78,171,134,83447.16,0.784,23421,22,M,Gold,OTA,79,Business,CAMP_A,True,False,0.2,0.07,True,20.21,28.47,False,1516.34,33.92,Low,6481.0,868.92,True
933,2024-06-13,Flight,LHR,602.31,635.38,0.55,240,133,84505.54,0.554,23143,40,F,Gold,Direct,6,Business,CAMP_A,True,False,0.26,-0.24,False,62.03,34.07,False,1923.68,2.9,Medium,12983.0,815.11,False
934,2024-09-16,Flight,HKG,374.97,538.17,0.94,228,213,114630.21,0.934,38643,26,F,Gold,Direct,77,Leisure,NONE,False,False,0.0,0.6,False,79.07,29.4,False,2081.53,47.67,Low,3346.0,834.21,False
935,2024-01-19,Hotel,DXB,243.61,319.57,0.81,77,62,19813.34,0.805,19185,47,F,Platinum,Corporate,57,Business,CAMP_C,True,False,0.18,0.04,False,113.95,6.98,False,137.9,10.14,Low,,,
936,2024-11-22,Flight,LHR,595.89,801.24,0.84,171,140,112173.6,0.819,43708,20,F,None,Agent,66,Business,NONE,False,False,0.0,0.94,False,39.36,29.07,False,1939.7,66.83,Low,4296.0,835.64,False
937,2024-03-07,Flight,SIN,632.75,848.48,0.84,311,265,224847.2,0.852,25400,37,M,Silver,Corporate,49,Business,NONE,False,False,0.0,-0.22,False,74.04,26.58,False,1775.28,54.72,Low,14062.0,873.31,False
938,2024-09-25,Flight,SIN,545.26,712.73,0.81,128,101,71985.73,0.789,47993,51,M,None,OTA,2,Business,CAMP_A,True,False,0.28,-0.46,False,34.42,34.75,False,1932.44,43.26,Low,7720.0,878.63,False
939,2024-04-08,Hotel,SYD,154.31,152.92,0.49,230,108,16515.36,0.47,15046,41,F,None,Corporate,73,Other,NONE,False,False,0.0,1.37,False,101.21,5.63,False,169.25,6.32,Low,,,
940,2024-04-07,Hotel,DXB,241.34,293.81,0.72,126,88,25855.28,0.698,44042,67,F,Gold,Direct,58,Business,NONE,False,False,0.0,-0.27,False,32.38,5.98,False,248.19,2.23,Low,,,
941,2024-06-09,Flight,HKG,582.14,754.11,0.8,187,148,111608.28,0.791,45414,53,M,None,OTA,48,Family,NONE,False,False,0.0,-0.06,False,49.75,28.39,False,2387.53,20.21,Low,2516.0,852.99,False
942,2024-02-20,Flight,SIN,292.05,390.24,0.84,133,115,44877.6,0.865,36822,43,F,None,Corporate,15,Business,NONE,False,False,0.0,0.65,False,51.64,28.17,False,2027.89,18.27,Low,11622.0,897.72,False
943,2024-02-14,Hotel,LHR,181.7,264.09,0.95,254,238,62853.42,0.937,17927,69,M,Silver,Corporate,28,Leisure,NONE,False,False,0.0,0.1,False,61.62,2.23,False,123.92,7.65,Low,,,
944,2024-04-07,Flight,LHR,305.78,345.55,0.63,372,232,80167.6,0.624,41170,44,F,None,OTA,63,Leisure,CAMP_B,True,False,0.59,-0.43,False,20.77,36.02,False,2160.02,68.29,Low,10730.0,815.46,False
945,2024-04-08,Hotel,SIN,247.61,224.36,0.41,246,103,23109.08,0.419,31917,36,F,Silver,OTA,110,Leisure,CAMP_A,True,True,0.51,-0.27,True,30.24,5.08,False,93.78,6.15,Low,,,
946,2024-05-01,Hotel,SYD,187.16,213.2,0.64,140,87,18548.4,0.621,32183,26,F,Silver,Agent,37,Leisure,CAMP_A,True,True,0.44,-0.27,True,28.36,4.74,False,123.4,10.48,Medium,,,
947,2024-01-07,Hotel,HKG,181.12,202.11,0.62,300,182,36784.02,0.607,39503,43,M,None,Agent,92,Other,CAMP_C,True,False,0.31,0.02,True,9.76,2.63,False,137.19,2.91,Low,,,
948,2024-11-25,Hotel,CDG,332.9,499.03,1.0,168,167,83338.01,0.994,14034,70,F,Silver,Agent,41,Business,CAMP_C,True,True,0.5,0.6,False,82.7,9.81,False,96.39,4.43,Medium,,,
949,2024-08-19,Hotel,SYD,149.61,213.71,0.93,194,178,38040.38,0.918,20140,25,M,None,OTA,97,Leisure,CAMP_A,True,False,0.28,-0.05,True,33.92,8.35,False,166.14,9.67,Medium,,,
950,2024-07-28,Hotel,SIN,216.68,255.17,0.68,94,61,15565.37,0.649,18664,35,M,Gold,OTA,115,Other,CAMP_C,True,False,0.22,-0.2,False,42.37,6.8,False,113.97,3.47,Medium,,,
951,2024-09-08,Hotel,SYD,224.8,276.96,0.73,50,40,11078.4,0.8,33952,18,M,None,Direct,71,Business,CAMP_A,True,True,0.5,-0.0,False,8.72,10.56,True,76.67,21.98,Low,,,
952,2024-10-20,Hotel,LHR,189.16,269.68,0.93,162,148,39912.64,0.914,38598,26,F,None,Agent,60,Leisure,CAMP_A,True,True,0.28,-0.83,False,4.69,8.82,False,129.38,12.77,Medium,,,
953,2024-04-08,Flight,SYD,616.54,625.02,0.51,259,137,85627.74,0.529,29179,30,F,Silver,Direct,20,Other,CAMP_C,True,True,0.09,-0.17,False,39.31,25.52,False,1897.32,5.45,Low,3021.0,870.36,False
954,2024-09-15,Hotel,DXB,289.3,350.37,0.71,234,167,58511.79,0.714,13335,68,M,None,Agent,109,Other,CAMP_A,True,False,0.05,-0.58,False,125.68,9.98,False,153.71,7.09,Low,,,
955,2024-08-23,Hotel,CDG,318.66,387.54,0.72,109,81,31390.74,0.743,18268,21,F,None,Agent,57,Business,NONE,False,False,0.0,0.59,False,38.1,7.77,False,128.1,2.55,Low,,,
956,2024-05-23,Flight,SIN,495.9,637.7,0.79,309,244,155598.8,0.79,45628,26,F,Silver,Corporate,1,Business,NONE,False,False,0.0,0.35,True,0.54,31.78,False,1999.84,40.37,Low,9549.0,858.56,False
957,2024-06-09,Hotel,LHR,154.15,179.76,0.67,268,178,31997.28,0.664,24612,24,F,None,Corporate,37,Leisure,CAMP_A,True,True,0.18,-0.49,True,19.02,8.27,False,129.5,11.38,Low,,,
958,2024-01-02,Flight,LHR,539.94,583.16,0.58,258,144,83975.04,0.558,26974,48,F,None,OTA,71,Leisure,NONE,False,False,0.0,-0.08,False,203.4,26.13,False,1338.34,17.56,Low,3856.0,882.41,False
959,2024-12-03,Hotel,HKG,204.85,251.64,0.73,238,174,43785.36,0.731,19903,66,F,None,Agent,107,Leisure,NONE,False,False,0.0,-0.21,True,49.2,10.25,True,168.37,3.36,Low,,,
960,2024-02-11,Hotel,SYD,172.05,238.39,0.89,171,148,35281.72,0.865,31830,38,F,None,OTA,14,Leisure,CAMP_A,True,False,0.31,0.34,False,37.97,7.38,False,138.52,1.45,Low,,,
961,2024-11-05,Hotel,SYD,125.84,188.84,1.0,243,243,45888.12,1.0,12130,38,F,Silver,OTA,41,Family,CAMP_B,True,False,0.37,0.54,False,10.86,9.2,False,52.15,5.04,Low,,,
962,2024-03-06,Hotel,DXB,185.35,252.74,0.86,239,208,52569.92,0.87,14031,44,F,None,OTA,4,Leisure,CAMP_C,True,False,0.19,0.28,False,24.92,7.28,False,99.16,7.42,Low,,,
963,2024-04-17,Flight,SYD,370.8,504.02,0.86,289,248,124996.96,0.858,14866,41,F,None,Direct,37,Leisure,CAMP_A,True,True,0.35,1.0,False,27.87,17.44,False,2063.11,25.24,Low,8419.0,789.7,False
964,2024-01-23,Flight,SYD,556.12,519.54,0.43,367,160,83126.4,0.436,42469,70,F,Gold,Direct,13,Business,CAMP_A,True,False,0.42,-0.12,False,66.44,39.24,False,2352.63,39.87,Medium,7910.0,832.6,False
965,2024-11-02,Flight,CDG,535.85,693.94,0.8,204,164,113806.16,0.804,19562,52,F,Silver,Direct,84,Business,NONE,False,False,0.0,0.22,True,110.09,40.11,False,2219.5,14.34,Low,14477.0,934.09,False
966,2024-07-23,Flight,SIN,483.16,648.39,0.84,212,181,117358.59,0.854,44000,68,M,Silver,Agent,97,Business,CAMP_A,True,False,0.54,0.34,False,13.05,33.77,False,1612.56,9.44,Low,6709.0,781.1,False
967,2024-11-11,Hotel,SYD,219.17,324.88,0.98,88,84,27289.92,0.955,23133,20,F,Silver,Agent,28,Family,NONE,False,False,0.0,-1.1,False,86.0,9.45,False,140.49,21.74,Low,,,
968,2024-10-22,Hotel,CDG,276.79,376.56,0.86,188,165,62132.4,0.878,13532,28,M,None,Agent,64,Business,CAMP_A,True,True,0.46,0.66,True,40.84,7.06,False,197.18,8.83,Low,,,
969,2024-04-02,Flight,SIN,573.56,584.4,0.52,215,110,64284.0,0.512,30726,27,F,None,OTA,84,Leisure,CAMP_B,True,True,0.21,0.06,True,67.86,33.47,False,1841.27,2.58,Low,11079.0,831.29,False
970,2024-03-26,Flight,JFK,564.86,818.66,0.95,167,162,132622.92,0.97,47958,70,M,Platinum,OTA,0,Leisure,CAMP_A,True,False,0.44,0.28,False,107.68,27.85,False,1866.09,38.68,Low,10487.0,902.06,False
971,2024-06-10,Flight,LHR,577.87,635.47,0.6,383,229,145522.63,0.598,42314,50,F,Platinum,Direct,49,Other,NONE,False,False,0.0,0.33,True,15.99,26.31,False,2527.45,46.51,Low,1980.0,826.6,False
972,2024-04-17,Hotel,JFK,135.2,148.6,0.6,280,170,25262.0,0.607,39751,47,F,Gold,OTA,38,Business,NONE,False,False,0.0,0.2,False,87.13,10.22,False,88.75,1.71,Medium,,,
973,2024-04-22,Flight,CDG,632.47,755.04,0.69,378,262,197820.48,0.693,22312,54,M,None,Direct,40,Business,CAMP_B,True,False,0.03,-1.56,True,108.22,20.21,False,2254.33,39.43,Medium,14497.0,903.03,False
974,2024-06-09,Flight,SIN,440.35,474.3,0.58,216,125,59287.5,0.579,20467,48,F,Silver,Corporate,33,Business,CAMP_A,True,False,0.12,0.24,False,97.06,38.55,False,1564.08,49.81,Low,1800.0,856.66,False
975,2024-09-22,Flight,CDG,405.47,628.6,1.05,305,305,191723.0,1.0,33408,46,M,None,OTA,43,Leisure,CAMP_A,True,False,0.1,0.34,False,28.3,34.98,False,1254.85,40.83,Medium,11395.0,905.09,False
976,2024-08-24,Flight,CDG,397.74,555.47,0.9,238,209,116093.23,0.878,46122,65,F,None,Corporate,115,Business,CAMP_B,True,False,0.25,-0.2,False,94.26,31.42,False,1857.61,0.06,Low,10879.0,779.52,False
977,2024-08-02,Flight,CDG,695.39,875.06,0.76,285,217,189888.02,0.761,34457,70,F,None,Corporate,69,Leisure,CAMP_A,True,False,0.18,-0.12,False,29.66,32.19,False,2100.47,94.36,Low,1512.0,929.48,False
978,2024-05-24,Hotel,CDG,207.97,220.59,0.56,282,162,35735.58,0.574,15251,64,F,Silver,Direct,55,Other,CAMP_B,True,False,0.19,0.48,False,28.14,6.66,False,141.35,0.37,Low,,,
979,2024-11-27,Flight,DXB,329.54,468.65,0.92,322,298,139657.7,0.925,28397,51,M,None,Corporate,104,Family,CAMP_B,True,False,0.43,0.47,False,39.52,34.95,False,2442.94,34.21,High,6415.0,801.34,False
980,2024-12-12,Hotel,SIN,197.67,214.1,0.58,224,133,28475.3,0.594,40138,24,F,None,Agent,107,Business,CAMP_B,True,True,0.31,-1.1,False,50.86,7.87,False,73.9,13.76,High,,,
981,2024-03-08,Hotel,JFK,239.0,337.13,0.91,83,78,26296.14,0.94,41026,54,M,Gold,Direct,65,Leisure,NONE,False,False,0.0,-0.39,False,91.55,7.73,False,146.64,7.17,Low,,,
982,2024-06-26,Flight,CDG,299.36,353.05,0.68,354,239,84378.95,0.675,18010,19,M,Silver,Corporate,60,Leisure,CAMP_A,True,False,0.56,0.12,False,93.87,32.29,False,1827.89,25.23,Low,6677.0,834.7,False
983,2024-09-13,Flight,SYD,605.63,671.61,0.61,148,89,59773.29,0.601,15626,32,M,None,Corporate,72,Other,NONE,False,False,0.0,0.73,False,97.87,24.61,False,2027.33,18.65,Medium,13902.0,847.03,False
984,2024-11-18,Flight,HKG,561.69,722.78,0.79,210,169,122149.82,0.805,29969,52,M,None,Corporate,72,Family,CAMP_B,True,True,0.36,-0.05,False,43.27,25.96,False,2218.14,61.99,Low,10955.0,903.21,False
985,2024-03-07,Hotel,LHR,243.55,356.22,0.96,61,58,20660.76,0.951,32743,21,M,None,Agent,31,Leisure,CAMP_C,True,False,0.02,0.67,True,57.83,12.21,False,148.33,0.47,High,,,
986,2024-04-21,Flight,SYD,369.23,351.48,0.45,172,81,28469.88,0.471,33236,64,F,Gold,Corporate,3,Leisure,CAMP_C,True,False,0.34,0.61,True,56.58,27.26,True,2066.31,48.32,Low,8088.0,832.56,False
987,2024-06-24,Hotel,CDG,218.3,331.6,1.02,114,114,37802.4,1.0,44155,27,F,None,Agent,108,Other,CAMP_B,True,True,0.01,-0.02,False,79.82,11.76,False,153.6,10.0,Medium,,,
988,2024-07-18,Hotel,SYD,248.96,309.94,0.74,75,57,17666.58,0.76,34940,25,M,Gold,OTA,20,Family,CAMP_C,True,True,0.16,-0.01,True,31.64,9.08,False,198.05,6.21,Medium,,,
